account_id,customer_id,iban,product_id,branch_id,currency,status,opened_at,closed_at
ACC0000202,CUST000155,LU66ZBSFN244KO0JL6QK,PR001,BR003,EUR,OPEN,2022-09-28T08:39:36+00:00,
ACC0000203,CUST000156,LU29YYIGBM760JGL4C86,PR006,BR008,EUR,OPEN,2024-06-27T04:50:04+00:00,
ACC0000204,CUST000157,LU69A170XC71O4YWG1IQ,PR002,BR008,EUR,OPEN,2022-03-29T22:09:57+00:00,
ACC0000205,CUST000158,LU690QMAA7H7AYNU0XGJ,PR004,BR002,EUR,OPEN,2025-10-15T00:36:28+00:00,
ACC0000206,CUST000159,LU46RZN0994LX994QTWZ,PR005,BR005,EUR,OPEN,2025-07-04T18:59:57+00:00,
ACC0000207,CUST000160,LU20GN6ZV9DKYAFJ41FE,PR002,BR004,EUR,OPEN,2022-10-18T09:33:39+00:00,
ACC0000208,CUST000161,LU517SDL52AM7SMC67OK,PR006,BR002,EUR,OPEN,2025-11-12T03:37:56+00:00,
ACC0000209,CUST000162,LU11RZWZZM7AEF9S9WWR,PR006,BR004,EUR,OPEN,2024-04-04T19:07:48+00:00,
ACC0000210,CUST000163,LU33L06G9E6SVH6Q8Q2Y,PR004,BR008,EUR,OPEN,2024-04-13T18:28:25+00:00,
ACC0000211,CUST000164,LU75B4HQEYOOU0W78AQP,PR004,BR006,EUR,OPEN,2023-01-03T09:43:33+00:00,
ACC0000212,CUST000165,LU224UWNRLM5MPPQNOMP,PR007,BR006,EUR,OPEN,2022-02-12T03:22:47+00:00,
ACC0000213,CUST000166,LU865A8C4XU5R5L6RZOI,PR006,BR003,EUR,CLOSED,2025-09-11T17:46:17+00:00,2025-09-11T17:46:17+00:00
ACC0000214,CUST000166,LU69C6WZL3H73UAANYGU,PR001,BR009,EUR,OPEN,2025-09-11T17:46:17+00:00,
ACC0000215,CUST000167,LU60VXL51N0XXZR2LIOG,PR005,BR003,EUR,OPEN,2024-09-08T19:44:50+00:00,
ACC0000216,CUST000168,LU25JJ4AL05I78U5TQ9D,PR004,BR009,EUR,OPEN,2025-01-20T11:17:16+00:00,
ACC0000217,CUST000169,LU60G2VQXX99QWB0HWM8,PR003,BR001,EUR,OPEN,2023-04-01T01:22:33+00:00,
ACC0000218,CUST000170,LU622FYS3JKV0ZEFKVOU,PR005,BR006,EUR,OPEN,2024-07-05T14:50:05+00:00,
ACC0000219,CUST000171,LU56X720KLBIPQFNKZGG,PR005,BR005,EUR,OPEN,2021-04-21T23:55:07+00:00,
ACC0000220,CUST000172,LU67FGQJFYTOPS2II7KB,PR008,BR009,EUR,CLOSED,2025-11-02T12:07:09+00:00,2025-11-02T12:07:09+00:00
ACC0000221,CUST000173,LU69R92I8L3178TW48OF,PR006,BR006,EUR,OPEN,2021-02-23T10:49:31+00:00,
ACC0000222,CUST000174,LU01A7IWS48A54TA1SOA,PR006,BR007,EUR,OPEN,2022-01-22T04:05:37+00:00,
ACC0000223,CUST000175,LU20YYOQF1P7RS8R0MEL,PR004,BR007,EUR,OPEN,2023-11-17T13:32:30+00:00,
ACC0000224,CUST000176,LU795MUBJD8BLGSRI2AO,PR002,BR008,EUR,OPEN,2021-08-31T02:37:19+00:00,
ACC0000225,CUST000177,LU395X3CVFJDRZE84LMQ,PR001,BR008,EUR,OPEN,2023-01-25T01:25:22+00:00,
ACC0000226,CUST000178,LU56PCM3G7N4YTUKC97H,PR001,BR002,EUR,OPEN,2021-05-22T10:09:05+00:00,
ACC0000227,CUST000178,LU06NHP1UAKRHZPAC4JX,PR005,BR008,EUR,OPEN,2021-05-22T10:09:05+00:00,
ACC0000228,CUST000179,LU97DDWJ8GI5OU9W2MBY,PR004,BR003,EUR,CLOSED,2024-11-23T17:47:45+00:00,2024-11-23T17:47:45+00:00
ACC0000229,CUST000180,LU569S85ML8WU3R9KE7J,PR003,BR005,EUR,OPEN,2025-10-19T03:49:31+00:00,
ACC0000230,CUST000181,LU996YLBXPUE8YM759JS,PR005,BR009,EUR,OPEN,2024-10-13T05:22:41+00:00,
ACC0000231,CUST000182,LU08CILCMG5MGCY57QDX,PR006,BR002,EUR,OPEN,2025-10-29T06:04:20+00:00,
ACC0000232,CUST000183,LU103DX90XDR7CETEN7G,PR002,BR001,EUR,OPEN,2024-07-07T10:52:07+00:00,
ACC0000233,CUST000184,LU67PL990GW31GKL9Z6V,PR004,BR009,EUR,OPEN,2022-06-03T20:58:27+00:00,
ACC0000234,CUST000185,LU41X01UP8NY9QX22ZAC,PR008,BR006,EUR,OPEN,2024-12-18T04:52:10+00:00,
ACC0000235,CUST000186,LU38ATONUBR969JGC3WJ,PR001,BR009,EUR,OPEN,2024-08-13T23:30:12+00:00,
ACC0000236,CUST000186,LU31OQTFZNEU4L5GTCYF,PR003,BR005,EUR,OPEN,2024-08-13T23:30:12+00:00,
ACC0000237,CUST000186,LU550HOAYDT7CU8JU6OJ,PR001,BR006,EUR,OPEN,2024-08-13T23:30:12+00:00,
ACC0000238,CUST000187,LU11O1SZJIVF4D9ZQFZ6,PR007,BR008,EUR,OPEN,2024-02-03T23:37:29+00:00,
ACC0000239,CUST000188,LU62ZM97PPER1UFH01XW,PR003,BR003,EUR,OPEN,2025-03-23T18:02:20+00:00,
ACC0000240,CUST000189,LU21W2J2COMXJFHDPJSA,PR006,BR010,EUR,OPEN,2023-06-30T02:56:34+00:00,
ACC0000241,CUST000190,LU42N8NN87Q94JBY7CQK,PR002,BR005,EUR,OPEN,2025-11-10T08:55:00+00:00,
ACC0000242,CUST000191,LU01EYRXGBSYOY6GU58F,PR004,BR010,EUR,CLOSED,2024-01-10T08:57:40+00:00,2024-09-20T15:44:48+00:00
ACC0000243,CUST000192,LU425ZKBWWWTP6RDQYB9,PR008,BR009,EUR,CLOSED,2025-12-10T03:21:10+00:00,2025-12-10T03:21:10+00:00
ACC0000244,CUST000193,LU84IFY7O0PJ1TV28INI,PR004,BR003,EUR,OPEN,2025-08-20T19:02:51+00:00,
ACC0000245,CUST000193,LU67I1JKUE98HLUJBU00,PR004,BR003,EUR,OPEN,2025-08-20T19:02:51+00:00,
ACC0000246,CUST000194,LU03ROOOBWF4I64XLY54,PR005,BR003,EUR,CLOSED,2023-12-25T22:57:59+00:00,2024-01-12T21:27:24+00:00
ACC0000247,CUST000195,LU01R0OMNEL25U3P1ZCY,PR004,BR004,EUR,OPEN,2021-10-26T02:33:03+00:00,
ACC0000248,CUST000196,LU687C7G23CP78ZC9Y7D,PR007,BR010,EUR,OPEN,2023-05-09T13:31:45+00:00,
ACC0000249,CUST000197,LU363K1SD7J32F6HL8IZ,PR008,BR007,EUR,OPEN,2025-04-06T13:21:33+00:00,
ACC0000250,CUST000198,LU91M3FQUKHFH2XF7Y6K,PR008,BR001,EUR,OPEN,2022-11-11T18:17:04+00:00,
ACC0000251,CUST000199,LU72JKJLD0TT2SLHIMAQ,PR007,BR001,EUR,OPEN,2021-03-10T15:46:29+00:00,
ACC0000252,CUST000200,LU63PN4302FAP9R9NDLJ,PR008,BR008,EUR,OPEN,2025-05-18T21:39:19+00:00,
ACC0000253,CUST000201,LU85TVFDG0LKS9L3XCFT,PR006,BR001,EUR,OPEN,2021-06-26T01:40:36+00:00,
ACC0000254,CUST000202,LU70ES4IHRV707NNDG7F,PR007,BR002,EUR,OPEN,2025-05-15T16:32:19+00:00,
ACC0000255,CUST000203,LU337WI5755LOSMAHB3H,PR005,BR007,EUR,OPEN,2025-09-07T13:32:43+00:00,
ACC0000256,CUST000204,LU42W9NAMSQETT69UAHV,PR004,BR010,EUR,OPEN,2024-07-12T19:05:37+00:00,
ACC0000257,CUST000205,LU4344CI4J38V30D7TU9,PR001,BR003,EUR,OPEN,2022-07-22T00:16:30+00:00,
ACC0000258,CUST000206,LU45EJRBVY8KYLHTUCR0,PR004,BR010,EUR,OPEN,2024-02-05T02:41:58+00:00,
ACC0000259,CUST000207,LU38N7TLHXCMF26B46JM,PR004,BR006,EUR,OPEN,2023-04-20T21:45:55+00:00,
ACC0000260,CUST000208,LU18G7INC3Y7HATCFV3C,PR008,BR009,EUR,OPEN,2025-04-29T19:25:38+00:00,
ACC0000261,CUST000209,LU26UMMSR8U2HRJKRHA9,PR005,BR001,EUR,OPEN,2025-12-04T10:56:58+00:00,
ACC0000262,CUST000210,LU34JSPKETV82DIB4DGY,PR004,BR009,EUR,OPEN,2021-09-14T19:11:02+00:00,
ACC0000263,CUST000211,LU752WTVM8F3IF3G3T34,PR007,BR007,EUR,OPEN,2025-06-09T21:10:17+00:00,
ACC0000264,CUST000212,LU50LVU35BE4HW43KSWI,PR004,BR003,EUR,OPEN,2021-10-11T00:52:10+00:00,
ACC0000265,CUST000213,LU09T83Z0PP9K4YEVN11,PR007,BR002,EUR,OPEN,2025-01-22T05:40:23+00:00,
ACC0000266,CUST000214,LU85E5H3U9G2LTZEGYU5,PR006,BR009,EUR,OPEN,2025-12-26T17:12:12+00:00,
ACC0000267,CUST000215,LU74AJJ28SY2MNUTT1WF,PR001,BR002,EUR,OPEN,2024-12-15T08:49:46+00:00,
ACC0000268,CUST000216,LU009WHSBP1ZUYZY18NL,PR007,BR003,EUR,CLOSED,2022-08-04T18:18:59+00:00,2022-08-04T18:18:59+00:00
ACC0000269,CUST000217,LU460JSIIAEBJ51IFI03,PR004,BR009,EUR,OPEN,2024-03-21T05:35:23+00:00,
ACC0000270,CUST000218,LU5492YWOL1A5P6R08XC,PR007,BR010,EUR,OPEN,2023-12-21T08:39:19+00:00,
ACC0000271,CUST000218,LU144FJ7R37F7FP4E8TD,PR001,BR010,EUR,OPEN,2023-12-21T08:39:19+00:00,
ACC0000272,CUST000219,LU60V0WSSKCTQD4KDSBS,PR001,BR008,EUR,OPEN,2022-05-27T20:02:21+00:00,
ACC0000273,CUST000219,LU35QIRRQAHLJ2XLQP5L,PR008,BR002,EUR,OPEN,2022-05-27T20:02:21+00:00,
ACC0000274,CUST000220,LU76J50YP2KNWDQHDK3Z,PR001,BR006,EUR,OPEN,2024-06-16T09:53:49+00:00,
ACC0000275,CUST000221,LU90Y4QJ71AS2YU7CG8W,PR008,BR009,EUR,OPEN,2024-01-16T13:19:08+00:00,
ACC0000276,CUST000222,LU34GQZ3PM7VLU9AAEA0,PR007,BR010,EUR,OPEN,2023-10-02T06:06:54+00:00,
ACC0000277,CUST000222,LU44OSQMCBFDNHHFIYLH,PR002,BR009,EUR,OPEN,2023-10-02T06:06:54+00:00,
ACC0000278,CUST000222,LU093R1UQKERDYYVDQQL,PR003,BR005,EUR,OPEN,2023-10-02T06:06:54+00:00,
ACC0000279,CUST000223,LU62GJ81NG2QGCEEQ2B5,PR008,BR004,EUR,OPEN,2022-04-18T01:00:28+00:00,
ACC0000280,CUST000224,LU89VZA6541ZE8OAY4H8,PR001,BR001,EUR,OPEN,2025-08-08T12:26:08+00:00,
ACC0000281,CUST000225,LU80FX8VF3SML9CYMTYG,PR006,BR006,EUR,OPEN,2022-06-08T21:18:39+00:00,
ACC0000282,CUST000225,LU56MICMBP5YE8T582BC,PR006,BR008,EUR,OPEN,2022-06-08T21:18:39+00:00,
ACC0000283,CUST000226,LU868JOECJ5B4CPIALDT,PR006,BR001,EUR,CLOSED,2024-11-05T10:41:10+00:00,2024-11-05T10:41:10+00:00
ACC0000284,CUST000227,LU08GH5OEM1VZUH8IUNC,PR002,BR008,EUR,OPEN,2024-12-10T09:53:11+00:00,
ACC0000285,CUST000227,LU180KX9K2PCIGYKB5FA,PR003,BR006,EUR,OPEN,2024-12-10T09:53:11+00:00,
ACC0000286,CUST000228,LU884INJR720PLCL5FTW,PR002,BR010,EUR,OPEN,2026-02-03T22:16:29+00:00,
ACC0000287,CUST000229,LU12X86O3NRDMHJ45LKC,PR004,BR004,EUR,OPEN,2023-01-01T16:20:00+00:00,
ACC0000288,CUST000230,LU423CGD8LKB56HEP2U0,PR006,BR005,EUR,OPEN,2024-04-12T22:58:19+00:00,
ACC0000289,CUST000231,LU12P0MYOE45D1JN3LYX,PR006,BR004,EUR,OPEN,2022-04-22T07:37:28+00:00,
ACC0000290,CUST000232,LU16CDRIH330KVOSKK9O,PR004,BR006,EUR,OPEN,2023-08-02T23:12:55+00:00,
ACC0000291,CUST000233,LU35A1PPU1OJA0CC46C1,PR008,BR004,EUR,OPEN,2023-02-17T04:16:43+00:00,
ACC0000292,CUST000234,LU109A0NIWSPFB4TK3B3,PR008,BR002,EUR,OPEN,2024-06-16T01:30:40+00:00,
ACC0000293,CUST000235,LU473AEYV7CS1R8NFVD6,PR003,BR007,EUR,OPEN,2025-02-11T02:46:40+00:00,
ACC0000294,CUST000236,LU59CXXL9E9NIVP8H4NO,PR006,BR001,EUR,OPEN,2022-05-25T04:22:56+00:00,
ACC0000295,CUST000236,LU54RDEXW2567H488S2X,PR006,BR006,EUR,OPEN,2022-05-25T04:22:56+00:00,
ACC0000296,CUST000237,LU22SEGKRHJ5JN7BS08I,PR002,BR004,EUR,CLOSED,2023-02-22T23:07:52+00:00,2023-02-22T23:07:52+00:00
ACC0000297,CUST000238,LU08BO7V0VU57923TITK,PR007,BR008,EUR,OPEN,2021-08-28T18:37:56+00:00,
ACC0000298,CUST000239,LU98DJWS3KK8SLLJKPHC,PR004,BR008,EUR,OPEN,2026-01-06T06:02:16+00:00,
ACC0000299,CUST000240,LU269CUWJX28K8THBZ5J,PR003,BR008,EUR,OPEN,2025-12-23T15:09:44+00:00,
ACC0000300,CUST000240,LU82S4SJ2VH4CI9HTBZO,PR008,BR006,EUR,CLOSED,2025-12-23T15:09:44+00:00,2025-12-23T15:09:44+00:00
ACC0000301,CUST000240,LU77M7ORMBF82F6ZM5U6,PR008,BR006,EUR,OPEN,2025-12-23T15:09:44+00:00,
ACC0000302,CUST000240,LU54XYXASWWT29FN202S,PR001,BR006,EUR,OPEN,2025-12-23T15:09:44+00:00,
ACC0000303,CUST000241,LU76FJNT47VEYFA0R0L9,PR007,BR007,EUR,OPEN,2025-08-07T01:13:35+00:00,
ACC0000304,CUST000242,LU3795CTT593OBAJQT4H,PR003,BR004,EUR,OPEN,2025-02-14T07:12:14+00:00,
ACC0000305,CUST000243,LU88PBHR5EX41Q4HX6BQ,PR005,BR007,EUR,OPEN,2021-09-12T12:59:49+00:00,
ACC0000306,CUST000244,LU88IWKDRX0WDSS7E6ML,PR001,BR003,EUR,OPEN,2023-12-14T17:46:33+00:00,
ACC0000307,CUST000245,LU87TRXG8WJAI7SX50VK,PR003,BR009,EUR,OPEN,2025-03-31T19:38:31+00:00,
ACC0000308,CUST000246,LU71789H03EHIB4WTXI2,PR003,BR009,EUR,OPEN,2025-01-06T14:27:15+00:00,
ACC0000309,CUST000247,LU28IJOTINIF1HEB41CM,PR006,BR003,EUR,CLOSED,2023-10-06T00:19:30+00:00,2023-10-06T00:19:30+00:00
ACC0000310,CUST000247,LU32CETAGHNMLWBFJRWW,PR002,BR001,EUR,OPEN,2023-10-06T00:19:30+00:00,
ACC0000311,CUST000248,LU67NMSK8AGN64XL2GLW,PR004,BR009,EUR,CLOSED,2022-10-01T09:05:46+00:00,2022-10-01T09:05:46+00:00
ACC0000312,CUST000249,LU97UH3H7I5XS9CFU5HY,PR007,BR004,EUR,OPEN,2024-04-03T00:53:23+00:00,
ACC0000313,CUST000249,LU56O90S1ME4XLA5GZ27,PR005,BR008,EUR,OPEN,2024-04-03T00:53:23+00:00,
ACC0000314,CUST000249,LU88GKEXMVMZHO15RRZW,PR002,BR002,EUR,OPEN,2024-04-03T00:53:23+00:00,
ACC0000315,CUST000250,LU58GHQ55OIBGDE5BLYU,PR007,BR008,EUR,OPEN,2025-05-06T06:59:08+00:00,
ACC0000316,CUST000251,LU25S556Q8V88BC1HY2U,PR002,BR002,EUR,OPEN,2024-09-25T12:22:49+00:00,
ACC0000317,CUST000252,LU90K51ITY5H598449K6,PR008,BR008,EUR,CLOSED,2021-12-30T09:38:46+00:00,2021-12-30T09:38:46+00:00
ACC0000318,CUST000252,LU48WSUDBCIXWBVYG1WW,PR001,BR007,EUR,OPEN,2021-12-30T09:38:46+00:00,
ACC0000319,CUST000253,LU39FETHVKB8UC3160RB,PR001,BR004,EUR,OPEN,2022-07-17T09:19:33+00:00,
ACC0000320,CUST000254,LU41G5GNV56VKTX1M5E8,PR001,BR006,EUR,OPEN,2024-10-27T22:54:21+00:00,
ACC0000321,CUST000255,LU51OFGVRE741NWET6T1,PR005,BR001,EUR,OPEN,2024-03-19T09:49:58+00:00,
ACC0000322,CUST000256,LU79639LB7L5N3R81D7M,PR006,BR004,EUR,OPEN,2024-11-06T23:55:31+00:00,
ACC0000323,CUST000257,LU97T10UEN0RSKQPZPHJ,PR003,BR004,EUR,OPEN,2025-12-13T00:13:04+00:00,
ACC0000324,CUST000258,LU551CMKRIBQR9LC5BDF,PR004,BR005,EUR,OPEN,2021-10-11T12:23:04+00:00,
ACC0000325,CUST000259,LU85FZIPH6H77Q5FPHUV,PR005,BR002,EUR,OPEN,2022-02-02T02:44:00+00:00,
ACC0000326,CUST000260,LU13LNR20QD58XHU814P,PR007,BR004,EUR,OPEN,2023-10-15T13:25:40+00:00,
ACC0000327,CUST000260,LU47TBCDPQ9YTXH8P2YA,PR005,BR003,EUR,OPEN,2023-09-22T07:23:23+00:00,
ACC0000328,CUST000261,LU38NK2U0CRF540V1GKQ,PR007,BR005,EUR,CLOSED,2022-12-02T00:59:50+00:00,2023-06-02T22:17:53+00:00
ACC0000329,CUST000261,LU70U3BDL2IAZMTUFHKP,PR002,BR006,EUR,OPEN,2023-03-05T05:37:51+00:00,
ACC0000330,CUST000262,LU4024IQLUSMF0XLZYOB,PR003,BR010,EUR,OPEN,2023-11-04T13:34:57+00:00,
ACC0000331,CUST000263,LU89KDZ1QJFXKHA7135H,PR004,BR002,EUR,OPEN,2024-06-06T08:16:58+00:00,
ACC0000332,CUST000263,LU34S5YI1NNSM0L0JBSQ,PR004,BR004,EUR,OPEN,2023-04-10T23:50:05+00:00,
ACC0000333,CUST000264,LU823FA4IUZNY1QEG9DD,PR008,BR004,EUR,OPEN,2023-03-24T14:50:49+00:00,
ACC0000334,CUST000265,LU85CAQ6YTZXI9CLQK65,PR004,BR008,EUR,OPEN,2025-06-23T10:01:39+00:00,
ACC0000335,CUST000266,LU671JQHUCI5RX1SQQ7U,PR008,BR003,EUR,OPEN,2025-03-12T19:14:55+00:00,
ACC0000336,CUST000266,LU62J92DMJDOLC4QK31H,PR007,BR003,EUR,OPEN,2025-03-12T19:14:55+00:00,
ACC0000337,CUST000267,LU909535HJHWFNSLK6RN,PR008,BR001,EUR,OPEN,2023-10-27T14:41:16+00:00,
ACC0000338,CUST000267,LU09P5GVBSHZXGUJBF34,PR001,BR009,EUR,OPEN,2023-10-27T14:41:16+00:00,
ACC0000339,CUST000267,LU052UINDSUDE9YFZQLP,PR008,BR005,EUR,OPEN,2023-10-27T14:41:16+00:00,
ACC0000340,CUST000267,LU20YZSJHT51TIWGX6M5,PR007,BR002,EUR,OPEN,2023-10-27T14:41:16+00:00,
ACC0000341,CUST000268,LU54F1XL11FC6V3OJ577,PR007,BR008,EUR,OPEN,2025-10-24T11:33:19+00:00,
ACC0000342,CUST000269,LU61TJITP71SD9EC6G61,PR008,BR007,EUR,OPEN,2022-04-08T19:35:41+00:00,
ACC0000343,CUST000270,LU74F6BH3LLZCF0TU32Q,PR008,BR010,EUR,OPEN,2023-01-16T03:40:28+00:00,
ACC0000344,CUST000271,LU86G18BAZHAK43Z5TXZ,PR003,BR004,EUR,CLOSED,2025-10-23T01:06:16+00:00,2025-10-23T01:06:16+00:00
ACC0000345,CUST000272,LU02MBN4JP18MFT3J41B,PR002,BR003,EUR,CLOSED,2022-07-23T13:47:43+00:00,2022-07-23T13:47:43+00:00
ACC0000346,CUST000272,LU5654B2PMSZDVAG1059,PR002,BR003,EUR,OPEN,2022-07-23T13:47:43+00:00,
ACC0000347,CUST000273,LU755OD7B1U9ER04H5W2,PR001,BR008,EUR,OPEN,2024-11-05T00:42:51+00:00,
ACC0000348,CUST000273,LU244W2O6OV3ISY0X4KN,PR007,BR001,EUR,OPEN,2024-05-03T21:36:19+00:00,
ACC0000349,CUST000273,LU25K5G05TPN9DBWQWKL,PR005,BR002,EUR,OPEN,2025-01-08T15:50:59+00:00,
ACC0000350,CUST000273,LU79OH9O5QVWC9RJ6GD2,PR001,BR002,EUR,OPEN,2024-09-17T21:57:51+00:00,
ACC0000351,CUST000274,LU056GKHNXKS265GJXVI,PR002,BR002,EUR,OPEN,2026-01-11T14:34:18+00:00,
ACC0000352,CUST000275,LU00P4VS6KFRX0XPJ70O,PR004,BR008,EUR,OPEN,2025-10-20T10:52:10+00:00,
ACC0000353,CUST000276,LU66XB2JA7EFVUZK1DZC,PR007,BR007,EUR,OPEN,2024-07-30T07:50:41+00:00,
ACC0000354,CUST000277,LU917S0Z9TUWAR7JZ2N8,PR003,BR010,EUR,OPEN,2025-01-27T14:42:32+00:00,
ACC0000355,CUST000278,LU38FC8VYI78SNF69T7V,PR008,BR006,EUR,OPEN,2024-04-11T05:13:10+00:00,
ACC0000356,CUST000279,LU69QPT16HDXQ6WHDH2T,PR003,BR001,EUR,OPEN,2025-02-02T22:06:25+00:00,
ACC0000357,CUST000280,LU958OWTSIY7PGU7MX3G,PR001,BR008,EUR,OPEN,2024-10-01T19:12:14+00:00,
ACC0000358,CUST000281,LU164N2EX7Z97ZQ51250,PR007,BR007,EUR,CLOSED,2026-01-15T10:43:39+00:00,2026-01-20T14:29:05+00:00
ACC0000359,CUST000282,LU58I67HN34CK9XH0HHX,PR003,BR009,EUR,OPEN,2023-10-01T05:50:13+00:00,
ACC0000360,CUST000282,LU47TS5BJJ0DTSNL5AH9,PR005,BR001,EUR,CLOSED,2023-10-01T05:50:13+00:00,2023-10-01T05:50:13+00:00
ACC0000361,CUST000283,LU722VY4II6322JUF0YO,PR001,BR007,EUR,OPEN,2022-12-15T01:43:19+00:00,
ACC0000362,CUST000284,LU56RFKBT9H9FM8D7M46,PR006,BR009,EUR,OPEN,2025-02-15T16:53:25+00:00,
ACC0000363,CUST000284,LU35NP2F8UZC5BV1L0B7,PR001,BR002,EUR,OPEN,2025-02-15T16:53:25+00:00,
ACC0000364,CUST000285,LU69KSJLQFJT0KDULBDT,PR005,BR002,EUR,OPEN,2024-05-10T14:18:51+00:00,
ACC0000365,CUST000286,LU33YHDMPP566YHRDU39,PR006,BR003,EUR,OPEN,2025-10-30T10:40:58+00:00,
ACC0000366,CUST000287,LU02R9GP9IT02F6NJX8K,PR008,BR001,EUR,OPEN,2022-02-18T18:34:59+00:00,
ACC0000367,CUST000288,LU79SKAD4RQYWN6SCK8E,PR007,BR009,EUR,CLOSED,2022-05-08T20:44:43+00:00,2022-05-08T20:44:43+00:00
ACC0000368,CUST000289,LU71R1N6UVQ2RPUVN3VB,PR007,BR002,EUR,OPEN,2025-09-21T10:18:46+00:00,
ACC0000369,CUST000290,LU86L095Z8FE8B2HWYWY,PR003,BR001,EUR,CLOSED,2023-11-01T06:42:43+00:00,2023-11-01T06:42:43+00:00
ACC0000370,CUST000290,LU242AOBRWMFTOO5XCR5,PR003,BR001,EUR,OPEN,2023-11-01T06:42:43+00:00,
ACC0000371,CUST000291,LU81ZHR65K9MLEIEIQO7,PR004,BR001,EUR,OPEN,2025-06-17T06:25:45+00:00,
ACC0000372,CUST000291,LU888Q93A1DU10RH735X,PR005,BR004,EUR,OPEN,2025-06-17T06:25:45+00:00,
ACC0000373,CUST000292,LU5382UAZMVFBO1EPMKV,PR001,BR004,EUR,OPEN,2023-12-10T18:24:19+00:00,
ACC0000374,CUST000293,LU03VQPG4PVDV7PE2G2H,PR002,BR001,EUR,OPEN,2021-05-08T10:20:50+00:00,
ACC0000375,CUST000294,LU88EID2DT1EGD9DSYZG,PR001,BR001,EUR,OPEN,2021-07-24T04:42:35+00:00,
ACC0000376,CUST000295,LU591GVB37VMGGAEMI6Q,PR007,BR004,EUR,OPEN,2024-05-10T20:26:15+00:00,
ACC0000377,CUST000296,LU17CDIT16WT8JJ4TVSX,PR008,BR010,EUR,OPEN,2021-04-14T11:27:50+00:00,
ACC0000378,CUST000297,LU71D1WMMMEVM43VVT0V,PR003,BR001,EUR,OPEN,2025-05-22T01:27:12+00:00,
ACC0000379,CUST000297,LU055OAOO3NP4VYNZLAX,PR003,BR002,EUR,OPEN,2025-08-14T07:14:43+00:00,
ACC0000380,CUST000297,LU18S2MXCBMMSLOQLV9P,PR001,BR002,EUR,CLOSED,2025-07-07T20:35:18+00:00,2025-07-30T05:24:33+00:00
ACC0000381,CUST000298,LU12BIYHVNT3PXXK71EH,PR001,BR003,EUR,OPEN,2025-09-06T05:17:22+00:00,
ACC0000382,CUST000299,LU88XU1PCM8SJUPDRI65,PR003,BR004,EUR,OPEN,2024-01-14T05:08:37+00:00,
ACC0000383,CUST000300,LU496X573LUX7454RZCN,PR002,BR008,EUR,OPEN,2023-05-16T23:39:51+00:00,
ACC0000384,CUST000301,LU391YKXQ9FIFS27WOC3,PR004,BR008,EUR,OPEN,2023-11-27T07:45:50+00:00,
ACC0000385,CUST000302,LU52X5URYBL2OQEWFS66,PR006,BR007,EUR,OPEN,2023-06-14T05:51:47+00:00,
ACC0000386,CUST000303,LU46C8MVMVQTRMI8QATS,PR002,BR005,EUR,CLOSED,2022-05-15T17:26:34+00:00,2022-05-15T17:26:34+00:00
ACC0000387,CUST000304,LU83A46JZOON4O7933VF,PR007,BR007,EUR,OPEN,2024-03-06T13:32:32+00:00,
ACC0000388,CUST000304,LU890N229BXIITA5WVO0,PR006,BR004,EUR,OPEN,2023-10-05T21:52:47+00:00,
ACC0000389,CUST000305,LU02CIJVZYNZE8YM4GV2,PR007,BR009,EUR,OPEN,2022-04-17T03:12:18+00:00,
ACC0000390,CUST000306,LU045BLMEYSNOS7E3DX7,PR005,BR002,EUR,CLOSED,2025-08-22T12:42:54+00:00,2025-08-22T12:42:54+00:00
ACC0000391,CUST000307,LU14I804EYNINT14KTM6,PR006,BR007,EUR,OPEN,2021-12-24T00:33:46+00:00,
ACC0000392,CUST000308,LU57EZP7V533CFS3WTZL,PR008,BR005,EUR,CLOSED,2025-03-03T14:07:39+00:00,2025-03-03T14:07:39+00:00
ACC0000393,CUST000309,LU84LGZCPKR8SEN509HX,PR003,BR010,EUR,OPEN,2021-11-19T14:03:57+00:00,
ACC0000394,CUST000310,LU21QN6C3BE3YVZMZCAQ,PR002,BR009,EUR,OPEN,2022-08-12T13:10:02+00:00,
ACC0000395,CUST000311,LU08F9P2I4RKKBGLSH8Z,PR003,BR006,EUR,OPEN,2023-08-14T06:03:21+00:00,
ACC0000396,CUST000312,LU22NC8N2D7GYT2DADYM,PR001,BR005,EUR,OPEN,2025-09-29T14:48:42+00:00,
ACC0000397,CUST000313,LU03AVMEOGKKC06GUU9M,PR006,BR004,EUR,CLOSED,2022-01-30T14:56:33+00:00,2022-01-30T14:56:33+00:00
ACC0000398,CUST000313,LU15ONGWULAZUAYN3OER,PR004,BR009,EUR,OPEN,2022-01-30T14:56:33+00:00,
ACC0000399,CUST000314,LU52T5G8KQGUYIVLU4EV,PR006,BR001,EUR,OPEN,2024-01-24T03:52:12+00:00,
ACC0000400,CUST000315,LU90AOBHTP1PFDIX5SMJ,PR008,BR007,EUR,OPEN,2025-07-04T13:30:08+00:00,
ACC0000401,CUST000316,LU42IRUC70SBOVVPN8DP,PR001,BR004,EUR,OPEN,2023-03-27T07:07:21+00:00,
ACC0000402,CUST000317,LU232AE5EMDJNIFL9NP6,PR004,BR010,EUR,OPEN,2025-12-30T12:13:22+00:00,
ACC0000403,CUST000317,LU92MP1LPTS2MR4FXZYK,PR002,BR007,EUR,OPEN,2025-12-30T12:13:22+00:00,
